audio_path,transcript,duration
timit/data/TRAIN/DR7/FKDE0/SI2221.WAV,this is a sleeping capsule,33485
timit/data/TRAIN/DR7/FKDE0/SX241.WAV,the hallway opens into a huge chamber,44135
timit/data/TRAIN/DR7/MDCM0/SI1480.WAV,closer still regular barricades of barbed wire hung on timber supports,70144
timit/data/TRAIN/DR7/MDCM0/SX310.WAV,the hood of the jeep was steaming in the hot sun,40039
timit/data/TRAIN/DR7/MDCM0/SX400.WAV,just drop notices in any suggestion box,43623
timit/data/TRAIN/DR7/MDCM0/SI2110.WAV,with any luck at all he could easily find a flowerpot,48231
timit/data/TRAIN/DR7/MDCM0/SX220.WAV,the most recent geological survey found seismic activity,56320
timit/data/TRAIN/DR7/MDCM0/SX40.WAV,stimulating discussions keep students attention,44544
timit/data/TRAIN/DR7/MDCM0/SX130.WAV,he ate four extra eggs for breakfast,41575
timit/data/TRAIN/DR7/MDCM0/SI850.WAV,are you underwriting expensive team trips,43418
timit/data/TRAIN/DR7/FJEN0/SI1047.WAV,twentyfive the sheik replied,46490
timit/data/TRAIN/DR7/FJEN0/SX417.WAV,valley lodge yearly celebrates the first calf born,66048
timit/data/TRAIN/DR7/FJEN0/SI2307.WAV,i always say youve got a wonderful husband miss margaret,56320
timit/data/TRAIN/DR7/FJEN0/SX147.WAV,correct execution of my instructions is crucial,57652
timit/data/TRAIN/DR7/FJEN0/SX237.WAV,the courier was a dwarf,36148
timit/data/TRAIN/DR7/FJEN0/SX57.WAV,the prowler wore a ski mask for disguise,51917
timit/data/TRAIN/DR7/FJEN0/SI1677.WAV,the soft snow was deceitful underfoot,52020
timit/data/TRAIN/DR7/FJEN0/SX327.WAV,al received a joint appointment in the biology and the engineering departments,83149
timit/data/TRAIN/DR7/MJDG0/SI1042.WAV,time and space have both become cinematic,44544
timit/data/TRAIN/DR7/MJDG0/SX412.WAV,gwen planted green beans in her vegetable garden,42804
timit/data/TRAIN/DR7/MJDG0/SX232.WAV,his failure to open the store by eight cost him his job,54375
timit/data/TRAIN/DR7/MJDG0/SX52.WAV,her classical performance gained critical acclaim,45261
timit/data/TRAIN/DR7/MJDG0/SX142.WAV,which long article was opaque and needed clarification,50176
timit/data/TRAIN/DR7/MJDG0/SI1705.WAV,got the upstairs guy he bellows,35840
timit/data/TRAIN/DR7/MJDG0/SI1672.WAV,it moved in a silver arc toward his throat then veered downward,62055
timit/data/TRAIN/DR7/MJDG0/SX322.WAV,a leather handbag would be a suitable gift,36455
timit/data/TRAIN/DR7/MTKD0/SX107.WAV,birthday parties have cupcakes and ice cream,49664
timit/data/TRAIN/DR7/MTKD0/SX17.WAV,carl lives in a lively home,36352
timit/data/TRAIN/DR7/MTKD0/SI630.WAV,what a discussion can ensue when the title of this type of song is in question,78336
timit/data/TRAIN/DR7/MTKD0/SI1187.WAV,he advised immediate hospitalization,42701
timit/data/TRAIN/DR7/MTKD0/SX377.WAV,she always jokes about too much garlic in his food,49664
timit/data/TRAIN/DR7/MTKD0/SI1817.WAV,my beloved ward my perennial gadfly said the whining voice,62669
timit/data/TRAIN/DR7/MTKD0/SX197.WAV,draw each graph on a new axis,42394
timit/data/TRAIN/DR7/MTKD0/SX287.WAV,in the long run it pays to buy quality clothing,63284
timit/data/TRAIN/DR6/MESJ0/SI2039.WAV,his superiors had also preached this saying it was the way for eternal honor,74445
timit/data/TRAIN/DR6/MESJ0/SX277.WAV,the rose corsage smelled sweet,36148
timit/data/TRAIN/DR6/MESJ0/SX7.WAV,nothing is as offensive as innocence,32154
timit/data/TRAIN/DR6/MESJ0/SX367.WAV,the surplus shoes were sold at a discount price,42087
timit/data/TRAIN/DR6/MESJ0/SX187.WAV,they often go out in the evening,25908
timit/data/TRAIN/DR6/MESJ0/SI997.WAV,both loved the outofdoors including mountain climbing and horseback riding,58164
timit/data/TRAIN/DR6/MESJ0/SI2257.WAV,but his resolution hardly seemed to help,36148
timit/data/TRAIN/DR6/MESJ0/SX97.WAV,penguins live near the icy antarctic,32871
timit/data/TRAIN/DR6/MTJU0/SX310.WAV,the hood of the jeep was steaming in the hot sun,42599
timit/data/TRAIN/DR6/MTJU0/SX400.WAV,just drop notices in any suggestion box,47002
timit/data/TRAIN/DR6/MTJU0/SI2269.WAV,could it do otherwise,24269
timit/data/TRAIN/DR6/MTJU0/SX220.WAV,the most recent geological survey found seismic activity,54272
timit/data/TRAIN/DR6/MTJU0/SI760.WAV,opaque cantaloupe and transparent wood brown were used,50586
timit/data/TRAIN/DR6/MTJU0/SX40.WAV,stimulating discussions keep students attention,42599
timit/data/TRAIN/DR6/MTJU0/SX130.WAV,he ate four extra eggs for breakfast,39732
timit/data/TRAIN/DR6/MTJU0/SI2020.WAV,the old woman arose stiffly and led me to a clearing where a small hut stood,66663
timit/data/TRAIN/DR6/FSBK0/SX259.WAV,tornados often destroy acres of farm land,54580
timit/data/TRAIN/DR6/FSBK0/SI1069.WAV,perhaps this is what gives the aborigine his odd air of dignity,61543
timit/data/TRAIN/DR6/FSBK0/SI2329.WAV,and nathan did he see them too,34919
timit/data/TRAIN/DR6/FSBK0/SX439.WAV,that stinging vapor was caused by chloride vaporization,60314
timit/data/TRAIN/DR6/FSBK0/SX349.WAV,the preschooler couldnt verbalize her feelings about the emergency conditions,80487
timit/data/TRAIN/DR6/FSBK0/SX79.WAV,will you please describe the idiotic predicament,62362
timit/data/TRAIN/DR6/FSBK0/SX169.WAV,how would you evaluate this algebraic expression,50074
timit/data/TRAIN/DR6/FSBK0/SI1699.WAV,well then who brought it,26420
timit/data/TRAIN/DR6/MPGR1/SX329.WAV,chip postponed alimony payments until the latest possible date,58471
timit/data/TRAIN/DR6/MPGR1/SI1269.WAV,resistance thermometers,27751
timit/data/TRAIN/DR6/MPGR1/SX59.WAV,the singers finger had a splinter,29799
timit/data/TRAIN/DR6/MPGR1/SX239.WAV,puree some fruit before preparing the skewers,42701
timit/data/TRAIN/DR6/MPGR1/SI2129.WAV,his body pitched back and forth on the bench,44647
timit/data/TRAIN/DR6/MPGR1/SX149.WAV,while waiting for chipper she crisscrossed the square many times,56423
timit/data/TRAIN/DR6/MPGR1/SX419.WAV,the football team coach has a watch thin as a dime,49050
timit/data/TRAIN/DR6/MPGR1/SI1499.WAV,it was like finally getting into ones own nightmares to punish ones dreams,68608
timit/data/TRAIN/DR6/MAJP0/SX264.WAV,we saw eight tiny icicles below our roof,52327
timit/data/TRAIN/DR6/MAJP0/SX174.WAV,the haunted house was a hit due to outstanding audiovisual effects,68404
timit/data/TRAIN/DR6/MAJP0/SI2334.WAV,but im so sunburned that every move i make is agony,51815
timit/data/TRAIN/DR6/MAJP0/SX84.WAV,cooperation along with understanding alleviate dispute,59495
timit/data/TRAIN/DR6/MAJP0/SX354.WAV,a lawyer was appointed to execute her will,48436
timit/data/TRAIN/DR6/MAJP0/SI1704.WAV,youre a taxpayer householder landlord,69632
timit/data/TRAIN/DR6/MAJP0/SI1074.WAV,he gazed away from us as we approached,37069
timit/data/TRAIN/DR6/MAJP0/SX444.WAV,the toddler found a clamshell near the camp site,51508
timit/data/TRAIN/DR6/FPAD0/SX266.WAV,withdraw only as much money as you need,47309
timit/data/TRAIN/DR6/FPAD0/SI1346.WAV,consider couples visiting an art museum,55296
timit/data/TRAIN/DR6/FPAD0/SI1976.WAV,wingman stay clear he prayed,40448
timit/data/TRAIN/DR6/FPAD0/SX176.WAV,buying a thoroughbred horse requires intuition and expertise,64512
timit/data/TRAIN/DR6/FPAD0/SX86.WAV,hispanic costumes are quite colorful,37581
timit/data/TRAIN/DR6/FPAD0/SX356.WAV,diane may splurge and buy a turquoise necklace,57754
timit/data/TRAIN/DR6/FPAD0/SX446.WAV,thomas thinks a larger clamp solves the problem,45159
timit/data/TRAIN/DR6/FPAD0/SI716.WAV,there are canoes ideal for fishing in protected waters or for camping trips,75367
timit/data/TRAIN/DR6/MRMB0/SI2211.WAV,he was full of heavy family reminiscence,44135
timit/data/TRAIN/DR6/MRMB0/SI1581.WAV,how about me trying to help her get her job back,42599
timit/data/TRAIN/DR6/MRMB0/SX411.WAV,butterscotch fudge goes well with vanilla ice cream,46183
timit/data/TRAIN/DR6/MRMB0/SX231.WAV,i honor my mom,26932
timit/data/TRAIN/DR6/MRMB0/SX51.WAV,ambidextrous pickpockets accomplish more,41370
timit/data/TRAIN/DR6/MRMB0/SX141.WAV,pledge to participate in nevadas aquatic competition,53248
timit/data/TRAIN/DR6/MRMB0/SI951.WAV,all too often our language is unduly harsh,57549
timit/data/TRAIN/DR6/MRMB0/SX321.WAV,the groundhog clearly saw his shadow but stayed out only a moment,55194
timit/data/TRAIN/DR6/FLAG0/SX114.WAV,the cartoon features a muskrat and a tadpole,49255
timit/data/TRAIN/DR6/FLAG0/SX204.WAV,even i occasionally get the monday blues,53760
timit/data/TRAIN/DR6/FLAG0/SI2094.WAV,he scowled at her flowers,33588
timit/data/TRAIN/DR6/FLAG0/SI834.WAV,it has multiple implications and possible headaches for your marketing program,75572
timit/data/TRAIN/DR6/FLAG0/SX384.WAV,please shorten this skirt for joyce,51098
timit/data/TRAIN/DR6/FLAG0/SX24.WAV,although always alone we survive,46285
timit/data/TRAIN/DR6/FLAG0/SI1464.WAV,manual leveling requires an appropriate display of the accelerometer outputs,81306
timit/data/TRAIN/DR6/FLAG0/SX294.WAV,should giraffes be kept in small zoos,54989
timit/data/TRAIN/DR6/MSJK0/SX66.WAV,we got drenched from the uninterrupted rain,41268
timit/data/TRAIN/DR6/MSJK0/SI1596.WAV,prompted by a guilty urge he had disobeyed the order of a man he respected,76288
timit/data/TRAIN/DR6/MSJK0/SI966.WAV,a sharp tremor was followed by a jerky roll,44442
timit/data/TRAIN/DR6/MSJK0/SX156.WAV,our experiments positive outcome was unexpected,53863
timit/data/TRAIN/DR6/MSJK0/SX426.WAV,a moth zigzagged along the path through ottos garden,54580
timit/data/TRAIN/DR6/MSJK0/SX246.WAV,how ancient is this subway escalator,43213
timit/data/TRAIN/DR6/MSJK0/SI2226.WAV,but then redheads are often pale,34407
timit/data/TRAIN/DR6/MSJK0/SX336.WAV,rob made hungarian goulash for dinner and gooseberry pie for dessert,66868
timit/data/TRAIN/DR6/MSVS0/SX38.WAV,young people participate in athletic activities,56320
timit/data/TRAIN/DR6/MSVS0/SI2198.WAV,but if she wasnt interested shed just go back to the same life shed left,82842
timit/data/TRAIN/DR6/MSVS0/SX128.WAV,lots of foreign movies have subtitles,49460
timit/data/TRAIN/DR6/MSVS0/SI938.WAV,superior new material for orthodontic work is another result of research,76596
timit/data/TRAIN/DR6/MSVS0/SX398.WAV,children can consume many fruit candies in one sitting,67687
timit/data/TRAIN/DR6/MSVS0/SI1568.WAV,he began to pack the saddlebags,41677
timit/data/TRAIN/DR6/MSVS0/SX218.WAV,try to recall the events in chronological order,56218
timit/data/TRAIN/DR6/MSVS0/SX308.WAV,shipbuilding is a most fascinating process,53248
timit/data/TRAIN/DR6/MRXB0/SI2215.WAV,it was as blissful and fulfilling a night as any bride ever experienced,73524
timit/data/TRAIN/DR6/MRXB0/SX415.WAV,move the garbage nearer to the large window,42701
timit/data/TRAIN/DR6/MRXB0/SI1585.WAV,how many children do you have present today,35943
timit/data/TRAIN/DR6/MRXB0/SI955.WAV,worse his present crew included five men who had sailed with him before,66253
timit/data/TRAIN/DR6/MRXB0/SX145.WAV,too much curiosity can get you into trouble,42599
timit/data/TRAIN/DR6/MRXB0/SX55.WAV,the lack of heat compounded the tenants grievances,49664
timit/data/TRAIN/DR6/MRXB0/SX235.WAV,i itemize all accounts in my agency,44032
timit/data/TRAIN/DR6/MRXB0/SX325.WAV,the full moon shone brightly that night,41677
timit/data/TRAIN/DR6/MJRK0/SX70.WAV,did you eat yet,18637
timit/data/TRAIN/DR6/MJRK0/SI2103.WAV,see you in about an hour,26829
timit/data/TRAIN/DR6/MJRK0/SX160.WAV,as coauthors we presented our new book to the haughty audience,60109
timit/data/TRAIN/DR6/MJRK0/SX430.WAV,those who are not purists use canned vegetables when making stew,61543
timit/data/TRAIN/DR6/MJRK0/SX340.WAV,ducks have webbed feet and colorful feathers,45261
timit/data/TRAIN/DR6/MJRK0/SI1662.WAV,did anyone see my cab,26727
timit/data/TRAIN/DR6/MJRK0/SI880.WAV,the revolution now under way in materials handling makes this much easier,69120
timit/data/TRAIN/DR6/MJRK0/SX250.WAV,the boston ballet overcame their funding shortage,49152
timit/data/TRAIN/DR6/MKLN0/SX338.WAV,the dark murky lagoon wound around for miles,53760
timit/data/TRAIN/DR6/MKLN0/SI2228.WAV,suppose whatshisname got a sunburn,36660
timit/data/TRAIN/DR6/MKLN0/SX248.WAV,reading in poor light gives you eyestrain,36352
timit/data/TRAIN/DR6/MKLN0/SX428.WAV,a crab challenged me but a quick stab vanquished him,54375
timit/data/TRAIN/DR6/MKLN0/SX158.WAV,the drunkard is a social outcast,33895
timit/data/TRAIN/DR6/MKLN0/SI968.WAV,along the main thoroughfares hardly a house had not been peppered,60826
timit/data/TRAIN/DR6/MKLN0/SI1598.WAV,the flatbottomed boat swung slowly to the pull of the current,54580
timit/data/TRAIN/DR6/MKLN0/SX68.WAV,upgrade your status to reflect your wealth,41575
timit/data/TRAIN/DR6/FTAJ0/SX339.WAV,did shawn catch that big goose without help,31949
timit/data/TRAIN/DR6/FTAJ0/SX249.WAV,i ate every oyster on noras plate,34304
timit/data/TRAIN/DR6/FTAJ0/SX159.WAV,the government sought authorization of his citizenship,40858
timit/data/TRAIN/DR6/FTAJ0/SX429.WAV,a toothpaste tube should be squeezed from the bottom,37479
timit/data/TRAIN/DR6/FTAJ0/SX69.WAV,eat your raisins outdoors on the porch steps,38298
timit/data/TRAIN/DR6/FTAJ0/SI699.WAV,youre not living up to your own principles she told my discouraged people,51712
timit/data/TRAIN/DR6/FTAJ0/SI1329.WAV,this birth length seems to be typical,32461
timit/data/TRAIN/DR6/FTAJ0/SI474.WAV,the golfing fathers ruled in his favor,34612
timit/data/TRAIN/DR6/MCAE0/SI1447.WAV,microorganisms are often responsible for the rapid spoilage of foods,90727
timit/data/TRAIN/DR6/MCAE0/SX277.WAV,the rose corsage smelled sweet,55092
timit/data/TRAIN/DR6/MCAE0/SX7.WAV,nothing is as offensive as innocence,61440
timit/data/TRAIN/DR6/MCAE0/SI2077.WAV,maybe you and me will girlie but these two aint goin nowhere,86938
timit/data/TRAIN/DR6/MCAE0/SI817.WAV,this will prevent flat falls and toe injuries,66356
timit/data/TRAIN/DR6/MCAE0/SX367.WAV,the surplus shoes were sold at a discount price,59700
timit/data/TRAIN/DR6/MCAE0/SX187.WAV,they often go out in the evening,36455
timit/data/TRAIN/DR6/MCAE0/SX97.WAV,penguins live near the icy antarctic,46695
timit/data/TRAIN/DR6/FBCH0/SX416.WAV,a huge power outage rarely occurs,61133
timit/data/TRAIN/DR6/FBCH0/SI1586.WAV,your voice is delightful he approved with a warm smile,60416
timit/data/TRAIN/DR6/FBCH0/SI959.WAV,sometimes soldiers wrote letters while bullets were whizzing about their heads,74752
timit/data/TRAIN/DR6/FBCH0/SI956.WAV,turbulent tides rose as much as fifty feet,46900
timit/data/TRAIN/DR6/FBCH0/SX146.WAV,cyclical programs will never compile,46695
timit/data/TRAIN/DR6/FBCH0/SX56.WAV,academic aptitude guarantees your diploma,48640
timit/data/TRAIN/DR6/FBCH0/SX236.WAV,clear pronunciation is appreciated,39322
timit/data/TRAIN/DR6/FBCH0/SX326.WAV,steve collects rare and novel coins,51815
timit/data/TRAIN/DR6/FAPB0/SI1693.WAV,it was awkward very awkward,42701
timit/data/TRAIN/DR6/FAPB0/SX73.WAV,cliffs display was misplaced on the screen,56423
timit/data/TRAIN/DR6/FAPB0/SX163.WAV,they remained lifelong friends and companions,50586
timit/data/TRAIN/DR6/FAPB0/SI2323.WAV,when we left washington his son tad was ill and mrs lincoln hysterical,88372
timit/data/TRAIN/DR6/FAPB0/SX343.WAV,the frightened child was gently subdued by his big brother,63079
timit/data/TRAIN/DR6/FAPB0/SX433.WAV,the overweight charmer could slip poison into anyones tea,69120
timit/data/TRAIN/DR6/FAPB0/SX253.WAV,by eating yogurt you may live longer,47821
timit/data/TRAIN/DR6/FAPB0/SI1063.WAV,no question ruffles him or causes him to hesitate,68916
timit/data/TRAIN/DR6/FHXS0/SX265.WAV,the saw is broken so chop the wood instead,44544
timit/data/TRAIN/DR6/FHXS0/SI2302.WAV,whosoever violates our rooftree the legend states can expect maximal sorrow,116327
timit/data/TRAIN/DR6/FHXS0/SX175.WAV,severe myopia contributed to rons inferiority complex,75367
timit/data/TRAIN/DR6/FHXS0/SI2335.WAV,may i go and get cassandra momma,42189
timit/data/TRAIN/DR6/FHXS0/SX85.WAV,cement is measured in cubic yards,45876
timit/data/TRAIN/DR6/FHXS0/SX355.WAV,dolphins are intelligent marine mammals,47104
timit/data/TRAIN/DR6/FHXS0/SX445.WAV,what is this large thing by the ironing board,36557
timit/data/TRAIN/DR6/FHXS0/SI1075.WAV,there was also a boomerang elaborately carved,71680
timit/data/TRAIN/DR6/MABC0/SI1620.WAV,his head flopped back,22426
timit/data/TRAIN/DR6/MABC0/SI781.WAV,again these blocks were set in resinsaturated glass cloth and nailed,59085
timit/data/TRAIN/DR6/MABC0/SX61.WAV,chocolate and roses never fail as a romantic gift,39936
timit/data/TRAIN/DR6/MABC0/SI2041.WAV,the shot reverberated in diminishing whiplashes of sound,45364
timit/data/TRAIN/DR6/MABC0/SX421.WAV,those who teach values first abolish cheating,37888
timit/data/TRAIN/DR6/MABC0/SX151.WAV,the previous speaker presented ambiguous results,49050
timit/data/TRAIN/DR6/MABC0/SX331.WAV,the big dog loved to chew on the old rag doll,39322
timit/data/TRAIN/DR6/MABC0/SX241.WAV,the hallway opens into a huge chamber,31949
timit/data/TRAIN/DR6/MSDS0/SX267.WAV,draw every outer line first then fill in the interior,67892
timit/data/TRAIN/DR6/MSDS0/SX177.WAV,does creole cooking use curry,33383
timit/data/TRAIN/DR6/MSDS0/SX87.WAV,primitive tribes have an upbeat attitude,47104
timit/data/TRAIN/DR6/MSDS0/SI2337.WAV,alice i tell you my feet are like chopped beefsteak,59700
timit/data/TRAIN/DR6/MSDS0/SX357.WAV,the moisture in my eyes is from eyedrops not from tears,73831
timit/data/TRAIN/DR6/MSDS0/SI1077.WAV,the odor here was more powerful than that which surrounded the town aborigines,91853
timit/data/TRAIN/DR6/MSDS0/SX447.WAV,first add milk to the shredded cheese,41882
timit/data/TRAIN/DR6/MSDS0/SI1707.WAV,for a man of his mass he was curiously short,54887
timit/data/TRAIN/DR6/FSDJ0/SX305.WAV,cottage cheese with chives is delicious,37684
timit/data/TRAIN/DR6/FSDJ0/SI485.WAV,both cars were slightly damaged,32871
timit/data/TRAIN/DR6/FSDJ0/SX215.WAV,the sermon emphasized the need for affirmative action,45159
timit/data/TRAIN/DR6/FSDJ0/SI1745.WAV,this one came a bit high at thirty thousand or more,41575
timit/data/TRAIN/DR6/FSDJ0/SX395.WAV,i took her word for it but is she really going with you,41575
timit/data/TRAIN/DR6/FSDJ0/SX125.WAV,westchester is a county in new york,33485
timit/data/TRAIN/DR6/FSDJ0/SX35.WAV,help celebrate your brothers success,35021
timit/data/TRAIN/DR6/FSDJ0/SI1115.WAV,he did not however settle back into acquiescence with things as they were,70144
timit/data/TRAIN/DR6/MEJL0/SI1654.WAV,you dont hafta get nasty,31028
timit/data/TRAIN/DR6/MEJL0/SI962.WAV,like a fair number of bootleggers he disliked alcohol,46388
timit/data/TRAIN/DR6/MEJL0/SI1592.WAV,she sprang up and went swiftly to the bedroom,40039
timit/data/TRAIN/DR6/MEJL0/SX62.WAV,any contributions will be greatly appreciated,43418
timit/data/TRAIN/DR6/MEJL0/SX422.WAV,once you finish greasing your chain be sure to wash thoroughly,48436
timit/data/TRAIN/DR6/MEJL0/SX152.WAV,mosquitoes exist in warm humid climates,40244
timit/data/TRAIN/DR6/MEJL0/SX332.WAV,todd placed top priority on getting his bike fixed,47514
timit/data/TRAIN/DR6/MEJL0/SX242.WAV,may i order a strawberry sundae after i eat dinner,43623
timit/data/TRAIN/DR6/MMDB0/SX267.WAV,draw every outer line first then fill in the interior,48436
timit/data/TRAIN/DR6/MMDB0/SX177.WAV,does creole cooking use curry,25908
timit/data/TRAIN/DR6/MMDB0/SI1358.WAV,but the information on the dynamics of population was often quite misleading,57447
timit/data/TRAIN/DR6/MMDB0/SX87.WAV,primitive tribes have an upbeat attitude,31949
timit/data/TRAIN/DR6/MMDB0/SI1617.WAV,heats bad for frostbite,25600
timit/data/TRAIN/DR6/MMDB0/SX357.WAV,the moisture in my eyes is from eyedrops not from tears,50586
timit/data/TRAIN/DR6/MMDB0/SI987.WAV,for wasp stings onion juice obtained by scraping an onion gave quick relief,68404
timit/data/TRAIN/DR6/MMDB0/SX447.WAV,first add milk to the shredded cheese,30823
timit/data/TRAIN/DR6/MDRD0/SI2012.WAV,his wife didnt give a sign shed heard,42599
timit/data/TRAIN/DR6/MDRD0/SX302.WAV,tofu is made from processed soybeans,48743
timit/data/TRAIN/DR6/MDRD0/SI752.WAV,pretend ham make crisscross gashes on one side of skinless frankfurters,89293
timit/data/TRAIN/DR6/MDRD0/SX212.WAV,i gave them several choices and let them set the priorities,58676
timit/data/TRAIN/DR6/MDRD0/SI1382.WAV,they are both trendfollowing methods,41165
timit/data/TRAIN/DR6/MDRD0/SX392.WAV,a young mouse scampered across the field and disappeared,52429
timit/data/TRAIN/DR6/MDRD0/SX32.WAV,its fun to roast marshmallows on a gas burner,48436
timit/data/TRAIN/DR6/MDRD0/SX122.WAV,encyclopedias seldom present anecdotal evidence,57754
timit/data/TRAIN/DR6/MKES0/SI1253.WAV,most of our aid will go to those nearing selfsufficiency,51508
timit/data/TRAIN/DR6/MKES0/SX263.WAV,how oily do you like your salad dressing,39322
timit/data/TRAIN/DR6/MKES0/SX173.WAV,whoever cooperates in finding nans cameo will be rewarded,59290
timit/data/TRAIN/DR6/MKES0/SI623.WAV,he showed puny men attacked by splendidly tyrannical machines,66765
timit/data/TRAIN/DR6/MKES0/SX353.WAV,a connoisseur will enjoy this shellfish dish,58778
timit/data/TRAIN/DR6/MKES0/SX83.WAV,my instructions desperately need updating,42087
timit/data/TRAIN/DR6/MKES0/SX443.WAV,a lone star shone in the early evening sky,44544
timit/data/TRAIN/DR6/MKES0/SI1883.WAV,some tore entirely through the whipsawed post oak,61236
timit/data/TRAIN/DR6/FSGF0/SX117.WAV,the mango and the papaya are in a bowl,42292
timit/data/TRAIN/DR6/FSGF0/SI1557.WAV,they had vermouth sitting in front of a cafe,45978
timit/data/TRAIN/DR6/FSGF0/SX207.WAV,do you hear the sleigh bells ringing,34612
timit/data/TRAIN/DR6/FSGF0/SX387.WAV,the giant redwoods shimmered in the glistening sun,45773
timit/data/TRAIN/DR6/FSGF0/SX27.WAV,did dad do academic bidding,32973
timit/data/TRAIN/DR6/FSGF0/SX297.WAV,rockandroll music has a great rhythm,36148
timit/data/TRAIN/DR6/FSGF0/SI927.WAV,naturally no woman can ever completely monopolize the sexual initiative,84788
timit/data/TRAIN/DR6/FSGF0/SI2187.WAV,he daydreamed on the rock while she swam and splashed around,64410
timit/data/TRAIN/DR6/MBMA1/SI2214.WAV,and never show my face or my truck around here again,49152
timit/data/TRAIN/DR6/MBMA1/SI2207.WAV,as we ate we talked,29799
timit/data/TRAIN/DR6/MBMA1/SX414.WAV,irish youngsters eat fresh kippers for breakfast,47104
timit/data/TRAIN/DR6/MBMA1/SX144.WAV,the willowy woman wore a muskrat coat,48333
timit/data/TRAIN/DR6/MBMA1/SI954.WAV,first they wanted to clarify a tantalizing bizarre enigma,64410
timit/data/TRAIN/DR6/MBMA1/SX234.WAV,the paper boy bought two apples and three ices,44544
timit/data/TRAIN/DR6/MBMA1/SX54.WAV,the eastern coast is a place for pure pleasure and excitement,61338
timit/data/TRAIN/DR6/MBMA1/SX324.WAV,the local drugstore was charged with illegally dispensing tranquilizers,71578
timit/data/TRAIN/DR6/MTXS0/SI1690.WAV,hey come back he shouted,27546
timit/data/TRAIN/DR6/MTXS0/SX70.WAV,did you eat yet,28263
timit/data/TRAIN/DR6/MTXS0/SX160.WAV,as coauthors we presented our new book to the haughty audience,67175
timit/data/TRAIN/DR6/MTXS0/SI2320.WAV,this is the second year your mothers donated my fishing tackle to the bazaar,72704
timit/data/TRAIN/DR6/MTXS0/SX430.WAV,those who are not purists use canned vegetables when making stew,83354
timit/data/TRAIN/DR6/MTXS0/SX340.WAV,ducks have webbed feet and colorful feathers,49152
timit/data/TRAIN/DR6/MTXS0/SX250.WAV,the boston ballet overcame their funding shortage,52839
timit/data/TRAIN/DR6/MTXS0/SI1060.WAV,they inhabit a secret world centered on go codes and gold phones,75572
timit/data/TRAIN/DR6/FRJB0/SX167.WAV,employee layoffs coincided with the companys reorganization,57856
timit/data/TRAIN/DR6/FRJB0/SI1794.WAV,but why pay her bills,28877
timit/data/TRAIN/DR6/FRJB0/SX77.WAV,bagpipes and bongos are musical instruments,47002
timit/data/TRAIN/DR6/FRJB0/SI1427.WAV,confabulation has come to determine structure,43213
timit/data/TRAIN/DR6/FRJB0/SX437.WAV,they used an aggressive policeman to flag thoughtless motorists,60621
timit/data/TRAIN/DR6/FRJB0/SX347.WAV,the patient and the surgeon are both recuperating from the lengthy operation,62157
timit/data/TRAIN/DR6/FRJB0/SI1470.WAV,gyrocompass heading,23655
timit/data/TRAIN/DR6/FRJB0/SX257.WAV,we are open every monday evening,31642
timit/data/TRAIN/DR6/FJDM2/SI2212.WAV,the rides were tame enough  mostly we talked,47207
timit/data/TRAIN/DR6/FJDM2/SI1582.WAV,they werent as well paid as they should have been,42804
timit/data/TRAIN/DR6/FJDM2/SI1964.WAV,the pilots heads looked ridiculously small,54272
timit/data/TRAIN/DR6/FJDM2/SX412.WAV,gwen planted green beans in her vegetable garden,48538
timit/data/TRAIN/DR6/FJDM2/SX232.WAV,his failure to open the store by eight cost him his job,63488
timit/data/TRAIN/DR6/FJDM2/SX52.WAV,her classical performance gained critical acclaim,51200
timit/data/TRAIN/DR6/FJDM2/SX142.WAV,which long article was opaque and needed clarification,65332
timit/data/TRAIN/DR6/FJDM2/SX322.WAV,a leather handbag would be a suitable gift,46490
timit/data/TRAIN/DR6/MEAL0/SI917.WAV,some women get a real thrill out of housework,34304
timit/data/TRAIN/DR6/MEAL0/SX107.WAV,birthday parties have cupcakes and ice cream,33076
timit/data/TRAIN/DR6/MEAL0/SI2177.WAV,she was holding on to his rock with one hand,39834
timit/data/TRAIN/DR6/MEAL0/SX377.WAV,she always jokes about too much garlic in his food,38400
timit/data/TRAIN/DR6/MEAL0/SI1547.WAV,it is the same ole same tell me its name,37479
timit/data/TRAIN/DR6/MEAL0/SX347.WAV,the patient and the surgeon are both recuperating from the lengthy operation,54887
timit/data/TRAIN/DR6/MEAL0/SX197.WAV,draw each graph on a new axis,29594
timit/data/TRAIN/DR6/MEAL0/SX287.WAV,in the long run it pays to buy quality clothing,41984
timit/data/TRAIN/DR6/MSAT1/SX263.WAV,how oily do you like your salad dressing,39117
timit/data/TRAIN/DR6/MSAT1/SX173.WAV,whoever cooperates in finding nans cameo will be rewarded,61440
timit/data/TRAIN/DR6/MSAT1/SX353.WAV,a connoisseur will enjoy this shellfish dish,45056
timit/data/TRAIN/DR6/MSAT1/SI2333.WAV,youre to report back to headquarters at once,42189
timit/data/TRAIN/DR6/MSAT1/SX83.WAV,my instructions desperately need updating,43520
timit/data/TRAIN/DR6/MSAT1/SI1703.WAV,when he left she knew she would never see him again,42599
timit/data/TRAIN/DR6/MSAT1/SX443.WAV,a lone star shone in the early evening sky,45978
timit/data/TRAIN/DR6/MSAT1/SI1073.WAV,theyll move around that rock all day following the shade,52224
